,Prov,Con_ACT,Sex,Age,Measure,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39
1934,QC,ALL,ALL,40-44,events,,2.0,3.0,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
1935,QC,ALL,ALL,40-44,censored,,3.0,,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,
1936,QC,ALL,ALL,45-49,Tx,47.0,43.0,41.0,41.0,39.0,34.0,31.0,30.0,30.0,27.0,27.0,25.0,24.0,24.0,18.0,17.0,17.0,15.0,14.0,13.0,13.0,13.0,13.0,11.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0
1937,QC,ALL,ALL,45-49,events,,3.0,,,2.0,4.0,2.0,1.0,,2.0,,1.0,,,2.0,1.0,,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
1938,QC,ALL,ALL,45-49,censored,,1.0,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,,4.0,,,,1.0,,,,,1.0,2.0,,,,2.0,,,,1.0,1.0,2.0,1.0,,,1.0,
1939,QC,ALL,ALL,50-54,Tx,64.0,61.0,57.0,54.0,47.0,44.0,39.0,37.0,36.0,30.0,28.0,26.0,26.0,22.0,18.0,18.0,17.0,16.0,15.0,15.0,15.0,14.0,13.0,11.0,11.0,9.0,9.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,0.0,0.0
1940,QC,ALL,ALL,50-54,events,,,1.0,1.0,2.0,3.0,2.0,,1.0,3.0,,1.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1941,QC,ALL,ALL,50-54,censored,,3.0,3.0,2.0,5.0,,3.0,2.0,,3.0,2.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,
1942,QC,ALL,ALL,55-59,Tx,75.0,68.0,67.0,61.0,59.0,57.0,53.0,48.0,47.0,46.0,44.0,42.0,41.0,40.0,37.0,34.0,30.0,30.0,26.0,23.0,22.0,20.0,20.0,20.0,17.0,14.0,12.0,11.0,10.0,9.0,6.0,6.0,6.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0
1943,QC,ALL,ALL,55-59,events,,4.0,,2.0,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,2.0,,,1.0,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,
1944,QC,ALL,ALL,55-59,censored,,3.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,,,,,2.0,,3.0,,2.0,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,3.0,,,2.0,,1.0,1.0,,1.0,
1945,QC,ALL,ALL,60-64,Tx,64.0,54.0,48.0,46.0,41.0,40.0,38.0,34.0,29.0,27.0,26.0,21.0,20.0,18.0,15.0,14.0,13.0,12.0,12.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,,
1946,QC,ALL,ALL,60-64,events,,4.0,1.0,2.0,3.0,,1.0,1.0,2.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,QC,ALL,ALL,60-64,censored,,6.0,5.0,,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,1.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,,
1948,QC,ALL,ALL,65+,Tx,20.0,17.0,15.0,14.0,13.0,11.0,10.0,10.0,9.0,9.0,8.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
1949,QC,ALL,ALL,65+,events,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1950,QC,ALL,ALL,65+,censored,,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
1951,QC,ALL,ALL,ALL,Tx,340.0,302.0,281.0,264.0,244.0,227.0,208.0,195.0,184.0,168.0,161.0,147.0,137.0,125.0,107.0,102.0,96.0,90.0,84.0,76.0,71.0,67.0,65.0,61.0,55.0,49.0,46.0,41.0,37.0,35.0,30.0,27.0,23.0,17.0,15.0,11.0,7.0,5.0,1.0,0.0
1952,QC,ALL,ALL,ALL,events,,19.0,7.0,8.0,9.0,11.0,8.0,3.0,5.0,8.0,3.0,9.0,3.0,6.0,5.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
1953,QC,ALL,ALL,ALL,censored,,19.0,14.0,9.0,11.0,6.0,11.0,10.0,6.0,8.0,4.0,5.0,7.0,6.0,13.0,1.0,5.0,3.0,4.0,6.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,5.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,1.0
1954,QC,ALL,F,18-19,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,QC,ALL,F,18-19,events,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,QC,ALL,F,18-19,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,QC,ALL,F,20-24,Tx,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
1958,QC,ALL,F,20-24,events,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,QC,ALL,F,20-24,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1960,QC,ALL,F,25-29,Tx,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1961,QC,ALL,F,25-29,events,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,QC,ALL,F,25-29,censored,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,QC,ALL,F,30-34,Tx,7.0,7.0,6.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,
1964,QC,ALL,F,30-34,events,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1965,QC,ALL,F,30-34,censored,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
1966,QC,ALL,F,35-39,Tx,10.0,8.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,
1967,QC,ALL,F,35-39,events,,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,QC,ALL,F,35-39,censored,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
1969,QC,ALL,F,40-44,Tx,21.0,19.0,18.0,18.0,17.0,16.0,13.0,12.0,11.0,10.0,10.0,8.0,8.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1970,QC,ALL,F,40-44,events,,,1.0,,,1.0,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1971,QC,ALL,F,40-44,censored,,2.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,
1972,QC,ALL,F,45-49,Tx,32.0,29.0,28.0,28.0,27.0,25.0,23.0,23.0,23.0,20.0,20.0,18.0,17.0,17.0,13.0,12.0,12.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
1973,QC,ALL,F,45-49,events,,2.0,,,1.0,1.0,2.0,,,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
1974,QC,ALL,F,45-49,censored,,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,3.0,,,,1.0,,,,,,2.0,,,,2.0,,,,1.0,,2.0,,,,1.0,
1975,QC,ALL,F,50-54,Tx,35.0,34.0,32.0,29.0,23.0,22.0,19.0,19.0,19.0,15.0,13.0,12.0,12.0,10.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1976,QC,ALL,F,50-54,events,,,1.0,1.0,2.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1977,QC,ALL,F,50-54,censored,,1.0,1.0,2.0,4.0,,1.0,,,2.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,1.0,
1978,QC,ALL,F,55-59,Tx,40.0,36.0,35.0,33.0,32.0,31.0,29.0,26.0,25.0,25.0,23.0,22.0,21.0,20.0,19.0,17.0,15.0,15.0,12.0,12.0,11.0,9.0,9.0,9.0,8.0,7.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,,,
1979,QC,ALL,F,55-59,events,,2.0,,2.0,1.0,,,,,,2.0,1.0,1.0,1.0,,2.0,,,2.0,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,
1980,QC,ALL,F,55-59,censored,,2.0,1.0,,,1.0,2.0,3.0,1.0,,,,,,1.0,,2.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,2.0,,1.0,,,,
1981,QC,ALL,F,60-64,Tx,34.0,31.0,29.0,28.0,23.0,22.0,22.0,19.0,15.0,13.0,12.0,11.0,11.0,9.0,8.0,7.0,7.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,,
1982,QC,ALL,F,60-64,events,,2.0,1.0,1.0,3.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,QC,ALL,F,60-64,censored,,1.0,1.0,,2.0,1.0,,2.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,
1984,QC,ALL,F,65+,Tx,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,QC,ALL,F,65+,events,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,QC,ALL,F,65+,censored,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,QC,ALL,F,ALL,Tx,189.0,172.0,161.0,151.0,137.0,129.0,118.0,111.0,104.0,93.0,87.0,80.0,76.0,68.0,57.0,53.0,50.0,45.0,41.0,37.0,36.0,32.0,31.0,30.0,27.0,24.0,23.0,23.0,20.0,18.0,17.0,15.0,12.0,9.0,7.0,5.0,3.0,2.0,0.0,0.0
1988,QC,ALL,F,ALL,events,,10.0,5.0,7.0,7.0,3.0,6.0,1.0,3.0,5.0,3.0,4.0,1.0,4.0,2.0,3.0,,2.0,2.0,2.0,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,
1989,QC,ALL,F,ALL,censored,,7.0,6.0,3.0,7.0,5.0,5.0,6.0,4.0,6.0,3.0,3.0,3.0,4.0,9.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,
1990,QC,ALL,M,25-29,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1991,QC,ALL,M,25-29,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,QC,ALL,M,25-29,censored,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,QC,ALL,M,30-34,Tx,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
1994,QC,ALL,M,30-34,events,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,QC,ALL,M,30-34,censored,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
1996,QC,ALL,M,35-39,Tx,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1997,QC,ALL,M,35-39,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
1998,QC,ALL,M,35-39,censored,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
1999,QC,ALL,M,40-44,Tx,13.0,10.0,8.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
2000,QC,ALL,M,40-44,events,,2.0,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2001,QC,ALL,M,40-44,censored,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2002,QC,ALL,M,45-49,Tx,15.0,14.0,13.0,13.0,12.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,,,
2003,QC,ALL,M,45-49,events,,1.0,,,1.0,3.0,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
2004,QC,ALL,M,45-49,censored,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,
2005,QC,ALL,M,50-54,Tx,29.0,27.0,25.0,25.0,24.0,22.0,20.0,18.0,17.0,15.0,15.0,14.0,14.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0
2006,QC,ALL,M,50-54,events,,,,,,2.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2007,QC,ALL,M,50-54,censored,,2.0,2.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,
2008,QC,ALL,M,55-59,Tx,35.0,32.0,32.0,28.0,27.0,26.0,24.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,18.0,17.0,15.0,15.0,14.0,11.0,11.0,11.0,11.0,11.0,9.0,7.0,6.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
2009,QC,ALL,M,55-59,events,,2.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,
2010,QC,ALL,M,55-59,censored,,1.0,,4.0,1.0,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,1.0,,1.0,
2011,QC,ALL,M,60-64,Tx,30.0,23.0,19.0,18.0,18.0,18.0,16.0,15.0,14.0,14.0,14.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,,,,,
2012,QC,ALL,M,60-64,events,,2.0,,1.0,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,QC,ALL,M,60-64,censored,,5.0,4.0,,,,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,
2014,QC,ALL,M,65+,Tx,16.0,13.0,12.0,12.0,11.0,9.0,9.0,9.0,8.0,8.0,7.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
2015,QC,ALL,M,65+,events,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2016,QC,ALL,M,65+,censored,,2.0,1.0,,,1.0,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
2017,QC,ALL,M,ALL,Tx,151.0,130.0,120.0,113.0,107.0,98.0,90.0,84.0,80.0,75.0,74.0,67.0,61.0,57.0,50.0,49.0,46.0,45.0,43.0,39.0,35.0,35.0,34.0,31.0,28.0,25.0,23.0,18.0,17.0,17.0,13.0,12.0,11.0,8.0,8.0,6.0,4.0,3.0,1.0,0.0
2018,QC,ALL,M,ALL,events,,9.0,2.0,1.0,2.0,8.0,2.0,2.0,2.0,3.0,,5.0,2.0,2.0,3.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
2019,QC,ALL,M,ALL,censored,,12.0,8.0,6.0,4.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,,2.0,,2.0,4.0,3.0,,1.0,1.0,2.0,1.0,1.0,4.0,1.0,,4.0,1.0,1.0,3.0,,2.0,2.0,1.0,2.0,1.0
2020,QC,No,ALL,25-29,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2021,QC,No,ALL,25-29,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,QC,No,ALL,25-29,censored,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,QC,No,ALL,30-34,Tx,9.0,9.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,
2024,QC,No,ALL,30-34,events,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2025,QC,No,ALL,30-34,censored,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,
2026,QC,No,ALL,35-39,Tx,8.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
2027,QC,No,ALL,35-39,events,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,QC,No,ALL,35-39,censored,,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
2029,QC,No,ALL,40-44,Tx,24.0,21.0,19.0,17.0,16.0,14.0,11.0,10.0,9.0,7.0,7.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
2030,QC,No,ALL,40-44,events,,,2.0,,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2031,QC,No,ALL,40-44,censored,,3.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
2032,QC,No,ALL,45-49,Tx,36.0,34.0,33.0,33.0,32.0,28.0,25.0,24.0,24.0,22.0,22.0,20.0,19.0,19.0,13.0,12.0,12.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0
2033,QC,No,ALL,45-49,events,,1.0,,,1.0,3.0,2.0,1.0,,2.0,,1.0,,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
2034,QC,No,ALL,45-49,censored,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,4.0,,,,1.0,,,,,,2.0,,,,2.0,,,,1.0,,1.0,1.0,,,1.0,
2035,QC,No,ALL,50-54,Tx,43.0,41.0,37.0,35.0,32.0,31.0,28.0,26.0,25.0,20.0,18.0,17.0,17.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,9.0,8.0,8.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,
2036,QC,No,ALL,50-54,events,,,1.0,,1.0,1.0,2.0,,1.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2037,QC,No,ALL,50-54,censored,,2.0,3.0,2.0,2.0,,1.0,2.0,,2.0,2.0,,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,2.0,,,1.0,,,,,1.0,1.0,1.0,,
2038,QC,No,ALL,55-59,Tx,58.0,51.0,51.0,48.0,48.0,47.0,43.0,38.0,37.0,36.0,34.0,32.0,32.0,31.0,28.0,25.0,22.0,22.0,19.0,18.0,17.0,16.0,16.0,16.0,13.0,10.0,9.0,9.0,8.0,7.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
2039,QC,No,ALL,55-59,events,,4.0,,1.0,,1.0,,1.0,,1.0,2.0,2.0,,1.0,1.0,3.0,1.0,,2.0,,,1.0,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,
2040,QC,No,ALL,55-59,censored,,3.0,,2.0,,,4.0,4.0,1.0,,,,,,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,,,2.0,,,1.0,,1.0,
2041,QC,No,ALL,60-64,Tx,43.0,35.0,30.0,29.0,25.0,24.0,24.0,22.0,19.0,17.0,16.0,13.0,12.0,12.0,10.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,,,
2042,QC,No,ALL,60-64,events,,3.0,1.0,1.0,2.0,,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,QC,No,ALL,60-64,censored,,5.0,4.0,,2.0,1.0,,1.0,2.0,2.0,1.0,,,,2.0,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,,1.0,,2.0,,,1.0,,,,
2044,QC,No,ALL,65+,Tx,16.0,13.0,11.0,10.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
2045,QC,No,ALL,65+,events,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2046,QC,No,ALL,65+,censored,,2.0,2.0,,,1.0,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
2047,QC,No,ALL,ALL,Tx,238.0,211.0,197.0,186.0,175.0,162.0,148.0,137.0,130.0,117.0,112.0,101.0,94.0,88.0,75.0,70.0,66.0,62.0,57.0,52.0,48.0,45.0,43.0,42.0,36.0,30.0,29.0,26.0,23.0,22.0,18.0,16.0,13.0,10.0,9.0,6.0,3.0,2.0,0.0,0.0
2048,QC,No,ALL,ALL,events,,10.0,4.0,4.0,5.0,8.0,7.0,3.0,2.0,7.0,2.0,8.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,
2049,QC,No,ALL,ALL,censored,,17.0,10.0,7.0,6.0,5.0,7.0,8.0,5.0,6.0,3.0,3.0,5.0,4.0,9.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,,4.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,
2074,QC,No,F,ALL,Tx,131.0,119.0,113.0,107.0,99.0,93.0,83.0,77.0,72.0,64.0,59.0,54.0,52.0,49.0,43.0,39.0,37.0,34.0,31.0,27.0,26.0,23.0,22.0,21.0,18.0,15.0,14.0,14.0,12.0,11.0,11.0,9.0,7.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0
2075,QC,No,F,ALL,events,,5.0,3.0,3.0,4.0,2.0,6.0,1.0,1.0,4.0,2.0,3.0,,1.0,1.0,3.0,,2.0,2.0,2.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,
2076,QC,No,F,ALL,censored,,7.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,
