index	Prov	Con_ACT	Sex	Age	variable	Stay	Months_stayed
252	BC	No	F	45-49	M32		32
253	BC	No	F	45-49	M32		32
254	BC	No	F	45-49	M32		32
255	BC	No	F	45-49	M32		32
256	BC	No	F	50-54	M32		32
257	BC	No	F	50-54	M32		32
258	BC	No	F	50-54	M32		32
259	BC	No	F	50-54	M32		32
260	BC	No	F	50-54	M32		32
261	BC	No	F	50-54	M32		32
262	BC	No	F	50-54	M32		32
263	BC	No	F	55-59	M32		32
264	BC	No	F	55-59	M32		32
265	BC	No	F	55-59	M32		32
266	BC	No	F	55-59	M32		32
267	BC	No	F	55-59	M32		32
268	BC	No	F	55-59	M32		32
269	BC	No	F	60-64	M32		32
270	BC	No	F	60-64	M32		32
271	BC	No	F	60-64	M32		32
272	BC	No	F	60-64	M32		32
273	BC	No	F	60-64	M32		32
274	BC	No	F	60-64	M32		32
275	BC	No	F	60-64	M32		32
276	BC	No	F	60-64	M32		32
277	BC	No	F	60-64	M32		32
278	BC	No	F	65+	M32		32
279	BC	No	F	65+	M32		32
280	BC	No	F	65+	M32		32
281	BC	No	F	65+	M32		32
282	BC	No	F	65+	M32		32
283	BC	No	F	65+	M32		32
284	BC	No	F	65+	M32		32
285	BC	No	F	65+	M32		32
286	BC	No	F	65+	M32		32
287	BC	No	M	20-24	M32		32
288	BC	No	M	30-34	M32		32
289	BC	No	M	30-34	M32		32
290	BC	No	M	30-34	M32		32
291	BC	No	M	30-34	M32		32
292	BC	No	M	30-34	M32		32
293	BC	No	M	35-39	M32		32
294	BC	No	M	40-44	M32		32
295	BC	No	M	40-44	M32		32
296	BC	No	M	45-49	M32		32
297	BC	No	M	45-49	M32		32
298	BC	No	M	50-54	M32		32
299	BC	No	M	50-54	M32		32
300	BC	No	M	50-54	M32		32
301	BC	No	M	50-54	M32		32
302	BC	No	M	50-54	M32		32
303	BC	No	M	50-54	M32		32
304	BC	No	M	50-54	M32		32
305	BC	No	M	50-54	M32		32
306	BC	No	M	50-54	M32		32
307	BC	No	M	50-54	M32		32
308	BC	No	M	50-54	M32		32
309	BC	No	M	55-59	M32		32
310	BC	No	M	55-59	M32		32
311	BC	No	M	55-59	M32		32
312	BC	No	M	60-64	M32		32
313	BC	No	M	60-64	M32		32
314	BC	No	M	60-64	M32		32
315	BC	No	M	60-64	M32		32
316	BC	No	M	60-64	M32		32
317	BC	No	M	60-64	M32		32
318	BC	No	M	60-64	M32		32
319	BC	No	M	60-64	M32		32
320	BC	No	M	60-64	M32		32
321	BC	No	M	60-64	M32		32
322	BC	No	M	60-64	M32		32
323	BC	No	M	65+	M32		32
324	BC	No	M	65+	M32		32
325	BC	No	M	65+	M32		32
326	BC		F	20-24	M32		32
327	BC		F	30-34	M32		32
328	BC		F	35-39	M32		32
329	BC		F	35-39	M32		32
330	BC		F	40-44	M32		32
331	BC		F	40-44	M32		32
332	BC		F	40-44	M32		32
333	BC		F	45-49	M32		32
334	BC		F	45-49	M32		32
335	BC		F	50-54	M32		32
336	BC		F	50-54	M32		32
337	BC		F	50-54	M32		32
338	BC		F	55-59	M32		32
339	BC		F	55-59	M32		32
340	BC		F	55-59	M32		32
341	BC		F	65+	M32		32
342	BC		F	65+	M32		32
343	BC		F	65+	M32		32
344	BC		F	65+	M32		32
345	BC		F	65+	M32		32
346	BC		M	40-44	M32		32
347	BC		M	50-54	M32		32
348	BC		M	55-59	M32		32
349	BC		M	60-64	M32		32
350	BC		M	65+	M32		32
351	BC		M	65+	M32		32
352	BC	Yes	F	20-24	M32		32
353	BC	Yes	F	40-44	M32		32
354	BC	Yes	F	40-44	M32		32
355	BC	Yes	F	50-54	M32		32
356	BC	Yes	F	55-59	M32		32
357	BC	Yes	F	55-59	M32		32
358	BC	Yes	F	55-59	M32		32
359	BC	Yes	F	60-64	M32		32
360	BC	Yes	F	65+	M32		32
361	BC	Yes	F	65+	M32		32
362	BC	Yes	F	65+	M32		32
363	BC	Yes	F	65+	M32		32
364	BC	Yes	M	40-44	M32		32
365	BC	Yes	M	55-59	M32		32
366	BC	Yes	M	60-64	M32		32
367	BC	Yes	M	60-64	M32		32
368	BC	Yes	M	60-64	M32		32
369	BC	Yes	M	65+	M32		32
370	BC	Yes	M	65+	M32		32
371	ON	No	F	20-24	M32		32
372	ON	No	F	20-24	M32		32
373	ON	No	F	20-24	M32		32
374	ON	No	F	25-29	M32		32
375	ON	No	F	25-29	M32		32
376	ON	No	F	25-29	M32		32
377	ON	No	F	25-29	M32		32
378	ON	No	F	30-34	M32	1.0	32
379	ON	No	F	30-34	M32	0.0	32
380	ON	No	F	30-34	M32	0.0	32
381	ON	No	F	30-34	M32	0.0	32
382	ON	No	F	30-34	M32	0.0	32
383	ON	No	F	35-39	M32	0.0	32
384	ON	No	F	35-39	M32	0.0	32
385	ON	No	F	35-39	M32	0.0	32
386	ON	No	F	35-39	M32	0.0	32
387	ON	No	F	35-39	M32	0.0	32
388	ON	No	F	35-39	M32	0.0	32
389	ON	No	F	35-39	M32	0.0	32
390	ON	No	F	35-39	M32	0.0	32
391	ON	No	F	35-39	M32	0.0	32
392	ON	No	F	35-39	M32	0.0	32
393	ON	No	F	35-39	M32	0.0	32
394	ON	No	F	35-39	M32	0.0	32
395	ON	No	F	35-39	M32	0.0	32
396	ON	No	F	40-44	M32		32
397	ON	No	F	40-44	M32		32
398	ON	No	F	40-44	M32		32
399	ON	No	F	40-44	M32		32
400	ON	No	F	40-44	M32		32
401	ON	No	F	40-44	M32		32
402	ON	No	F	40-44	M32		32
403	ON	No	F	40-44	M32		32
404	ON	No	F	40-44	M32		32
405	ON	No	F	40-44	M32		32
406	ON	No	F	40-44	M32		32
407	ON	No	F	40-44	M32		32
408	ON	No	F	40-44	M32		32
409	ON	No	F	40-44	M32		32
410	ON	No	F	40-44	M32		32
411	ON	No	F	40-44	M32		32
412	ON	No	F	40-44	M32		32
413	ON	No	F	40-44	M32		32
414	ON	No	F	40-44	M32		32
415	ON	No	F	40-44	M32		32
416	ON	No	F	40-44	M32		32
417	ON	No	F	40-44	M32		32
418	ON	No	F	40-44	M32		32
419	ON	No	F	40-44	M32		32
420	ON	No	F	40-44	M32		32
421	ON	No	F	40-44	M32		32
422	ON	No	F	40-44	M32		32
423	ON	No	F	40-44	M32		32
424	ON	No	F	40-44	M32		32
425	ON	No	F	45-49	M32		32
426	ON	No	F	45-49	M32		32
427	ON	No	F	45-49	M32		32
428	ON	No	F	45-49	M32		32
429	ON	No	F	45-49	M32		32
430	ON	No	F	45-49	M32		32
431	ON	No	F	45-49	M32		32
432	ON	No	F	45-49	M32		32
433	ON	No	F	45-49	M32		32
434	ON	No	F	45-49	M32		32
435	ON	No	F	45-49	M32		32
436	ON	No	F	45-49	M32		32
437	ON	No	F	45-49	M32		32
438	ON	No	F	45-49	M32		32
439	ON	No	F	45-49	M32		32
440	ON	No	F	45-49	M32		32
441	ON	No	F	45-49	M32		32
442	ON	No	F	45-49	M32		32
443	ON	No	F	45-49	M32		32
444	ON	No	F	45-49	M32		32
445	ON	No	F	45-49	M32		32
446	ON	No	F	45-49	M32		32
447	ON	No	F	45-49	M32		32
448	ON	No	F	45-49	M32		32
449	ON	No	F	45-49	M32		32
450	ON	No	F	45-49	M32		32
451	ON	No	F	45-49	M32		32
452	ON	No	F	45-49	M32		32
453	ON	No	F	45-49	M32		32
454	ON	No	F	45-49	M32		32
455	ON	No	F	50-54	M32	1.0	32
456	ON	No	F	50-54	M32	1.0	32
457	ON	No	F	50-54	M32	1.0	32
458	ON	No	F	50-54	M32	0.0	32
459	ON	No	F	50-54	M32	0.0	32
460	ON	No	F	50-54	M32	0.0	32
461	ON	No	F	50-54	M32	0.0	32
462	ON	No	F	50-54	M32	0.0	32
463	ON	No	F	50-54	M32	0.0	32
464	ON	No	F	50-54	M32	0.0	32
465	ON	No	F	50-54	M32	0.0	32
466	ON	No	F	50-54	M32	0.0	32
467	ON	No	F	50-54	M32	0.0	32
468	ON	No	F	50-54	M32	0.0	32
469	ON	No	F	50-54	M32	0.0	32
470	ON	No	F	50-54	M32	0.0	32
471	ON	No	F	50-54	M32	0.0	32
472	ON	No	F	50-54	M32	0.0	32
473	ON	No	F	50-54	M32	0.0	32
474	ON	No	F	50-54	M32	0.0	32
475	ON	No	F	50-54	M32	0.0	32
476	ON	No	F	50-54	M32	0.0	32
477	ON	No	F	50-54	M32	0.0	32
478	ON	No	F	50-54	M32	0.0	32
479	ON	No	F	50-54	M32	0.0	32
480	ON	No	F	50-54	M32	0.0	32
481	ON	No	F	50-54	M32	0.0	32
482	ON	No	F	50-54	M32	0.0	32
483	ON	No	F	50-54	M32	0.0	32
484	ON	No	F	50-54	M32	0.0	32
485	ON	No	F	50-54	M32	0.0	32
486	ON	No	F	50-54	M32	0.0	32
487	ON	No	F	50-54	M32	0.0	32
488	ON	No	F	50-54	M32	0.0	32
489	ON	No	F	50-54	M32	0.0	32
490	ON	No	F	50-54	M32	0.0	32
491	ON	No	F	50-54	M32	0.0	32
492	ON	No	F	50-54	M32	0.0	32
493	ON	No	F	50-54	M32	0.0	32
494	ON	No	F	50-54	M32	0.0	32
495	ON	No	F	50-54	M32	0.0	32
496	ON	No	F	50-54	M32	0.0	32
497	ON	No	F	50-54	M32	0.0	32
498	ON	No	F	50-54	M32	0.0	32
499	ON	No	F	50-54	M32	0.0	32
500	ON	No	F	50-54	M32	0.0	32
501	ON	No	F	50-54	M32	0.0	32
502	ON	No	F	50-54	M32	0.0	32
503	ON	No	F	50-54	M32	0.0	32
504	ON	No	F	50-54	M32	0.0	32
505	ON	No	F	50-54	M32	0.0	32
506	ON	No	F	50-54	M32	0.0	32
507	ON	No	F	50-54	M32	0.0	32
508	ON	No	F	50-54	M32	0.0	32
509	ON	No	F	50-54	M32	0.0	32
510	ON	No	F	50-54	M32	0.0	32
511	ON	No	F	50-54	M32	0.0	32
512	ON	No	F	50-54	M32	0.0	32
513	ON	No	F	55-59	M32	1.0	32
514	ON	No	F	55-59	M32	0.0	32
515	ON	No	F	55-59	M32	0.0	32
516	ON	No	F	55-59	M32	0.0	32
517	ON	No	F	55-59	M32	0.0	32
518	ON	No	F	55-59	M32	0.0	32
519	ON	No	F	55-59	M32	0.0	32
520	ON	No	F	55-59	M32	0.0	32
521	ON	No	F	55-59	M32	0.0	32
522	ON	No	F	55-59	M32	0.0	32
523	ON	No	F	55-59	M32	0.0	32
524	ON	No	F	55-59	M32	0.0	32
525	ON	No	F	55-59	M32	0.0	32
526	ON	No	F	55-59	M32	0.0	32
527	ON	No	F	55-59	M32	0.0	32
528	ON	No	F	55-59	M32	0.0	32
529	ON	No	F	55-59	M32	0.0	32
530	ON	No	F	55-59	M32	0.0	32
531	ON	No	F	55-59	M32	0.0	32
532	ON	No	F	55-59	M32	0.0	32
533	ON	No	F	55-59	M32	0.0	32
534	ON	No	F	55-59	M32	0.0	32
535	ON	No	F	55-59	M32	0.0	32
536	ON	No	F	55-59	M32	0.0	32
537	ON	No	F	55-59	M32	0.0	32
538	ON	No	F	55-59	M32	0.0	32
539	ON	No	F	55-59	M32	0.0	32
540	ON	No	F	55-59	M32	0.0	32
541	ON	No	F	55-59	M32	0.0	32
542	ON	No	F	55-59	M32	0.0	32
543	ON	No	F	55-59	M32	0.0	32
544	ON	No	F	55-59	M32	0.0	32
545	ON	No	F	55-59	M32	0.0	32
546	ON	No	F	55-59	M32	0.0	32
547	ON	No	F	55-59	M32	0.0	32
548	ON	No	F	55-59	M32	0.0	32
549	ON	No	F	55-59	M32	0.0	32
550	ON	No	F	55-59	M32	0.0	32
551	ON	No	F	55-59	M32	0.0	32
552	ON	No	F	55-59	M32	0.0	32
553	ON	No	F	55-59	M32	0.0	32
554	ON	No	F	55-59	M32	0.0	32
555	ON	No	F	55-59	M32	0.0	32
556	ON	No	F	55-59	M32	0.0	32
557	ON	No	F	55-59	M32	0.0	32
558	ON	No	F	60-64	M32	1.0	32
559	ON	No	F	60-64	M32	0.0	32
560	ON	No	F	60-64	M32	0.0	32
561	ON	No	F	60-64	M32	0.0	32
562	ON	No	F	60-64	M32	0.0	32
563	ON	No	F	60-64	M32	0.0	32
564	ON	No	F	60-64	M32	0.0	32
565	ON	No	F	60-64	M32	0.0	32
566	ON	No	F	60-64	M32	0.0	32
567	ON	No	F	60-64	M32	0.0	32
568	ON	No	F	60-64	M32	0.0	32
569	ON	No	F	60-64	M32	0.0	32
570	ON	No	F	60-64	M32	0.0	32
571	ON	No	F	60-64	M32	0.0	32
572	ON	No	F	60-64	M32	0.0	32
573	ON	No	F	60-64	M32	0.0	32
574	ON	No	F	60-64	M32	0.0	32
575	ON	No	F	60-64	M32	0.0	32
576	ON	No	F	60-64	M32	0.0	32
577	ON	No	F	60-64	M32	0.0	32
578	ON	No	F	60-64	M32	0.0	32
579	ON	No	F	60-64	M32	0.0	32
580	ON	No	F	60-64	M32	0.0	32
581	ON	No	F	60-64	M32	0.0	32
582	ON	No	F	60-64	M32	0.0	32
583	ON	No	F	60-64	M32	0.0	32
584	ON	No	F	60-64	M32	0.0	32
585	ON	No	F	60-64	M32	0.0	32
586	ON	No	F	60-64	M32	0.0	32
587	ON	No	F	60-64	M32	0.0	32
588	ON	No	F	60-64	M32	0.0	32
589	ON	No	F	60-64	M32	0.0	32
590	ON	No	F	60-64	M32	0.0	32
591	ON	No	F	60-64	M32	0.0	32
592	ON	No	F	60-64	M32	0.0	32
593	ON	No	F	60-64	M32	0.0	32
594	ON	No	F	60-64	M32	0.0	32
595	ON	No	F	60-64	M32	0.0	32
596	ON	No	F	60-64	M32	0.0	32
597	ON	No	F	60-64	M32	0.0	32
598	ON	No	F	65+	M32	1.0	32
599	ON	No	F	65+	M32	1.0	32
600	ON	No	F	65+	M32	0.0	32
601	ON	No	F	65+	M32	0.0	32
602	ON	No	F	65+	M32	0.0	32
603	ON	No	F	65+	M32	0.0	32
604	ON	No	F	65+	M32	0.0	32
605	ON	No	F	65+	M32	0.0	32
606	ON	No	F	65+	M32	0.0	32
607	ON	No	F	65+	M32	0.0	32
608	ON	No	F	65+	M32	0.0	32
609	ON	No	F	65+	M32	0.0	32
610	ON	No	F	65+	M32	0.0	32
611	ON	No	F	65+	M32	0.0	32
612	ON	No	F	65+	M32	0.0	32
613	ON	No	F	65+	M32	0.0	32
614	ON	No	F	65+	M32	0.0	32
615	ON	No	F	65+	M32	0.0	32
616	ON	No	F	65+	M32	0.0	32
617	ON	No	F	65+	M32	0.0	32
618	ON	No	F	65+	M32	0.0	32
619	ON	No	F	65+	M32	0.0	32
620	ON	No	F	65+	M32	0.0	32
621	ON	No	F	65+	M32	0.0	32
622	ON	No	F	65+	M32	0.0	32
623	ON	No	F	65+	M32	0.0	32
624	ON	No	F	65+	M32	0.0	32
625	ON	No	F	65+	M32	0.0	32
626	ON	No	F	65+	M32	0.0	32
627	ON	No	F	65+	M32	0.0	32
628	ON	No	F	65+	M32	0.0	32
629	ON	No	F	65+	M32	0.0	32
630	ON	No	F	65+	M32	0.0	32
631	ON	No	F	65+	M32	0.0	32
632	ON	No	F	65+	M32	0.0	32
633	ON	No	F	65+	M32	0.0	32
634	ON	No	F	65+	M32	0.0	32
635	ON	No	F	65+	M32	0.0	32
636	ON	No	M	20-24	M32	1.0	32
637	ON	No	M	20-24	M32	0.0	32
638	ON	No	M	20-24	M32	0.0	32
639	ON	No	M	25-29	M32		32
640	ON	No	M	25-29	M32		32
641	ON	No	M	25-29	M32		32
642	ON	No	M	30-34	M32		32
643	ON	No	M	30-34	M32		32
644	ON	No	M	30-34	M32		32
645	ON	No	M	30-34	M32		32
646	ON	No	M	30-34	M32		32
647	ON	No	M	35-39	M32		32
648	ON	No	M	35-39	M32		32
649	ON	No	M	35-39	M32		32
650	ON	No	M	35-39	M32		32
651	ON	No	M	35-39	M32		32
652	ON	No	M	35-39	M32		32
653	ON	No	M	35-39	M32		32
654	ON	No	M	35-39	M32		32
655	ON	No	M	35-39	M32		32
656	ON	No	M	35-39	M32		32
657	ON	No	M	35-39	M32		32
658	ON	No	M	35-39	M32		32
659	ON	No	M	35-39	M32		32
660	ON	No	M	35-39	M32		32
661	ON	No	M	35-39	M32		32
662	ON	No	M	40-44	M32		32
663	ON	No	M	40-44	M32		32
664	ON	No	M	40-44	M32		32
665	ON	No	M	40-44	M32		32
666	ON	No	M	40-44	M32		32
667	ON	No	M	40-44	M32		32
668	ON	No	M	40-44	M32		32
669	ON	No	M	40-44	M32		32
670	ON	No	M	40-44	M32		32
671	ON	No	M	40-44	M32		32
672	ON	No	M	40-44	M32		32
673	ON	No	M	40-44	M32		32
674	ON	No	M	40-44	M32		32
675	ON	No	M	40-44	M32		32
676	ON	No	M	45-49	M32		32
677	ON	No	M	45-49	M32	0.0	32
678	ON	No	M	45-49	M32	0.0	32
679	ON	No	M	45-49	M32	0.0	32
680	ON	No	M	45-49	M32	0.0	32
681	ON	No	M	45-49	M32	0.0	32
682	ON	No	M	45-49	M32	0.0	32
683	ON	No	M	45-49	M32	0.0	32
684	ON	No	M	45-49	M32	0.0	32
685	ON	No	M	45-49	M32	0.0	32
686	ON	No	M	45-49	M32	0.0	32
687	ON	No	M	45-49	M32	0.0	32
688	ON	No	M	45-49	M32	0.0	32
689	ON	No	M	45-49	M32	0.0	32
690	ON	No	M	45-49	M32	0.0	32
691	ON	No	M	45-49	M32	0.0	32
692	ON	No	M	45-49	M32	0.0	32
693	ON	No	M	45-49	M32	0.0	32
694	ON	No	M	45-49	M32	0.0	32
695	ON	No	M	45-49	M32	0.0	32
696	ON	No	M	45-49	M32	0.0	32
697	ON	No	M	45-49	M32	0.0	32
698	ON	No	M	45-49	M32	0.0	32
699	ON	No	M	45-49	M32	0.0	32
700	ON	No	M	45-49	M32	0.0	32
701	ON	No	M	45-49	M32	0.0	32
702	ON	No	M	45-49	M32	0.0	32
703	ON	No	M	45-49	M32	0.0	32
704	ON	No	M	45-49	M32	0.0	32
705	ON	No	M	45-49	M32	0.0	32
706	ON	No	M	45-49	M32	0.0	32
707	ON	No	M	45-49	M32	0.0	32
708	ON	No	M	45-49	M32	0.0	32
709	ON	No	M	50-54	M32	1.0	32
710	ON	No	M	50-54	M32	1.0	32
711	ON	No	M	50-54	M32	1.0	32
712	ON	No	M	50-54	M32	0.0	32
713	ON	No	M	50-54	M32	0.0	32
714	ON	No	M	50-54	M32	0.0	32
715	ON	No	M	50-54	M32	0.0	32
716	ON	No	M	50-54	M32	0.0	32
717	ON	No	M	50-54	M32	0.0	32
718	ON	No	M	50-54	M32	0.0	32
719	ON	No	M	50-54	M32	0.0	32
720	ON	No	M	50-54	M32	0.0	32
721	ON	No	M	50-54	M32	0.0	32
722	ON	No	M	50-54	M32	0.0	32
723	ON	No	M	50-54	M32	0.0	32
724	ON	No	M	50-54	M32	0.0	32
725	ON	No	M	50-54	M32	0.0	32
726	ON	No	M	50-54	M32	0.0	32
727	ON	No	M	50-54	M32	0.0	32
728	ON	No	M	50-54	M32	0.0	32
729	ON	No	M	50-54	M32	0.0	32
730	ON	No	M	50-54	M32	0.0	32
731	ON	No	M	50-54	M32	0.0	32
732	ON	No	M	50-54	M32	0.0	32
733	ON	No	M	50-54	M32	0.0	32
734	ON	No	M	50-54	M32	0.0	32
735	ON	No	M	50-54	M32	0.0	32
736	ON	No	M	50-54	M32	0.0	32
737	ON	No	M	50-54	M32	0.0	32
738	ON	No	M	50-54	M32	0.0	32
739	ON	No	M	50-54	M32	0.0	32
740	ON	No	M	50-54	M32	0.0	32
741	ON	No	M	50-54	M32	0.0	32
742	ON	No	M	55-59	M32	1.0	32
743	ON	No	M	55-59	M32	1.0	32
744	ON	No	M	55-59	M32	1.0	32
745	ON	No	M	55-59	M32		32
746	ON	No	M	55-59	M32	0.0	32
747	ON	No	M	55-59	M32	0.0	32
748	ON	No	M	55-59	M32	0.0	32
749	ON	No	M	55-59	M32	0.0	32
750	ON	No	M	55-59	M32	0.0	32
751	ON	No	M	55-59	M32	0.0	32
752	ON	No	M	55-59	M32	0.0	32
753	ON	No	M	55-59	M32	0.0	32
754	ON	No	M	55-59	M32	0.0	32
755	ON	No	M	55-59	M32	0.0	32
756	ON	No	M	55-59	M32	0.0	32
757	ON	No	M	55-59	M32	0.0	32
758	ON	No	M	55-59	M32	0.0	32
759	ON	No	M	55-59	M32	0.0	32
760	ON	No	M	55-59	M32	0.0	32
761	ON	No	M	55-59	M32	0.0	32
762	ON	No	M	55-59	M32	0.0	32
763	ON	No	M	55-59	M32	0.0	32
764	ON	No	M	55-59	M32	0.0	32
765	ON	No	M	55-59	M32	0.0	32
766	ON	No	M	55-59	M32	0.0	32
767	ON	No	M	55-59	M32	0.0	32
768	ON	No	M	55-59	M32	0.0	32
769	ON	No	M	55-59	M32	0.0	32
770	ON	No	M	55-59	M32	0.0	32
771	ON	No	M	55-59	M32	0.0	32
772	ON	No	M	55-59	M32	0.0	32
773	ON	No	M	55-59	M32	0.0	32
774	ON	No	M	55-59	M32	0.0	32
775	ON	No	M	55-59	M32	0.0	32
776	ON	No	M	55-59	M32	0.0	32
777	ON	No	M	55-59	M32	0.0	32
778	ON	No	M	55-59	M32	0.0	32
779	ON	No	M	55-59	M32	0.0	32
780	ON	No	M	55-59	M32	0.0	32
781	ON	No	M	55-59	M32	0.0	32
782	ON	No	M	55-59	M32	0.0	32
783	ON	No	M	55-59	M32	0.0	32
784	ON	No	M	55-59	M32	0.0	32
785	ON	No	M	55-59	M32	0.0	32
786	ON	No	M	55-59	M32	0.0	32
787	ON	No	M	55-59	M32	0.0	32
788	ON	No	M	55-59	M32	0.0	32
789	ON	No	M	55-59	M32	0.0	32
790	ON	No	M	55-59	M32	0.0	32
791	ON	No	M	55-59	M32	0.0	32
792	ON	No	M	55-59	M32	0.0	32
793	ON	No	M	55-59	M32	0.0	32
794	ON	No	M	55-59	M32	0.0	32
795	ON	No	M	55-59	M32	0.0	32
796	ON	No	M	55-59	M32	0.0	32
797	ON	No	M	55-59	M32	0.0	32
798	ON	No	M	55-59	M32	0.0	32
799	ON	No	M	55-59	M32	0.0	32
800	ON	No	M	55-59	M32	0.0	32
801	ON	No	M	55-59	M32	0.0	32
802	ON	No	M	55-59	M32	0.0	32
803	ON	No	M	60-64	M32	1.0	32
804	ON	No	M	60-64	M32	0.0	32
805	ON	No	M	60-64	M32	0.0	32
806	ON	No	M	60-64	M32	0.0	32
807	ON	No	M	60-64	M32	0.0	32
808	ON	No	M	60-64	M32	0.0	32
809	ON	No	M	60-64	M32	0.0	32
810	ON	No	M	60-64	M32	0.0	32
811	ON	No	M	60-64	M32	0.0	32
812	ON	No	M	60-64	M32	0.0	32
813	ON	No	M	60-64	M32	0.0	32
814	ON	No	M	60-64	M32	0.0	32
815	ON	No	M	60-64	M32	0.0	32
816	ON	No	M	60-64	M32	0.0	32
817	ON	No	M	60-64	M32	0.0	32
818	ON	No	M	60-64	M32	0.0	32
819	ON	No	M	60-64	M32	0.0	32
820	ON	No	M	60-64	M32	0.0	32
821	ON	No	M	60-64	M32	0.0	32
822	ON	No	M	60-64	M32	0.0	32
823	ON	No	M	60-64	M32	0.0	32
824	ON	No	M	60-64	M32	0.0	32
825	ON	No	M	60-64	M32	0.0	32
826	ON	No	M	60-64	M32	0.0	32
827	ON	No	M	60-64	M32	0.0	32
828	ON	No	M	60-64	M32	0.0	32
829	ON	No	M	60-64	M32	0.0	32
830	ON	No	M	60-64	M32	0.0	32
831	ON	No	M	60-64	M32	0.0	32
832	ON	No	M	60-64	M32	0.0	32
833	ON	No	M	60-64	M32	0.0	32
834	ON	No	M	60-64	M32	0.0	32
835	ON	No	M	60-64	M32	0.0	32
836	ON	No	M	60-64	M32	0.0	32
837	ON	No	M	60-64	M32	0.0	32
838	ON	No	M	60-64	M32	0.0	32
839	ON	No	M	60-64	M32	0.0	32
840	ON	No	M	60-64	M32	0.0	32
841	ON	No	M	60-64	M32	0.0	32
842	ON	No	M	65+	M32		32
843	ON	No	M	65+	M32		32
844	ON	No	M	65+	M32		32
845	ON	No	M	65+	M32		32
846	ON	No	M	65+	M32		32
847	ON	No	M	65+	M32		32
848	ON	No	M	65+	M32		32
849	ON	No	M	65+	M32		32
850	ON	No	M	65+	M32		32
851	ON	No	M	65+	M32		32
852	ON	No	M	65+	M32		32
853	ON	No	M	65+	M32		32
854	ON	No	M	65+	M32		32
855	ON	No	M	65+	M32		32
856	ON	No	M	65+	M32		32
857	ON	No	M	65+	M32		32
858	ON	No	M	65+	M32		32
859	ON	No	M	65+	M32		32
860	ON	No	M	65+	M32		32
861	ON	No	M	65+	M32		32
862	ON	No	M	65+	M32		32
863	ON	No	M	65+	M32		32
864	ON	No	M	65+	M32		32
865	ON	No	M	65+	M32		32
866	ON	No	M	65+	M32		32
867	ON	No	M	65+	M32		32
868	ON	No	M	65+	M32		32
869	ON	No	M	65+	M32		32
870	ON	No	M	65+	M32		32
871	ON	No	M	65+	M32		32
872	ON	No	M	65+	M32		32
873	ON	No	M	65+	M32		32
874	ON	No	M	65+	M32		32
875	ON	No	M	65+	M32		32
876	ON		F	18-19	M32		32
877	ON		F	20-24	M32		32
878	ON		F	20-24	M32		32
879	ON		F	30-34	M32		32
880	ON		F	30-34	M32		32
881	ON		F	35-39	M32		32
882	ON		F	40-44	M32		32
883	ON		F	40-44	M32		32
884	ON		F	40-44	M32		32
885	ON		F	40-44	M32		32
886	ON		F	40-44	M32		32
887	ON		F	40-44	M32		32
888	ON		F	40-44	M32		32
889	ON		F	40-44	M32		32
890	ON		F	40-44	M32		32
891	ON		F	45-49	M32		32
892	ON		F	45-49	M32		32
893	ON		F	45-49	M32		32
894	ON		F	45-49	M32		32
895	ON		F	45-49	M32		32
896	ON		F	50-54	M32		32
897	ON		F	50-54	M32		32
898	ON		F	50-54	M32		32
899	ON		F	50-54	M32		32
900	ON		F	50-54	M32		32
901	ON		F	50-54	M32		32
902	ON		F	55-59	M32		32
903	ON		F	55-59	M32		32
904	ON		F	55-59	M32		32
905	ON		F	55-59	M32		32
906	ON		F	55-59	M32		32
907	ON		F	55-59	M32		32
908	ON		F	55-59	M32		32
909	ON		F	55-59	M32		32
910	ON		F	60-64	M32		32
911	ON		F	60-64	M32		32
912	ON		F	60-64	M32		32
913	ON		F	60-64	M32		32
914	ON		F	60-64	M32		32
915	ON		F	60-64	M32		32
916	ON		M	18-19	M32		32
917	ON		M	18-19	M32		32
918	ON		M	25-29	M32		32
919	ON		M	25-29	M32		32
920	ON		M	30-34	M32		32
921	ON		M	30-34	M32		32
922	ON		M	30-34	M32		32
923	ON		M	35-39	M32	1.0	32
924	ON		M	35-39	M32	0.0	32
925	ON		M	35-39	M32	0.0	32
926	ON		M	35-39	M32	0.0	32
927	ON		M	40-44	M32		32
928	ON		M	40-44	M32		32
929	ON		M	40-44	M32		32
930	ON		M	40-44	M32		32
931	ON		M	45-49	M32		32
932	ON		M	45-49	M32		32
933	ON		M	45-49	M32		32
934	ON		M	50-54	M32		32
935	ON		M	50-54	M32		32
936	ON		M	50-54	M32		32
937	ON		M	55-59	M32		32
938	ON		M	55-59	M32		32
939	ON		M	55-59	M32		32
940	ON		M	55-59	M32		32
941	ON		M	55-59	M32		32
942	ON		M	55-59	M32		32
943	ON		M	55-59	M32		32
944	ON		M	60-64	M32		32
945	ON		M	60-64	M32		32
946	ON		M	60-64	M32		32
947	ON		M	60-64	M32		32
948	ON		M	60-64	M32		32
949	ON		M	60-64	M32		32
950	ON		M	65+	M32		32
951	ON		M	65+	M32		32
952	ON		M	65+	M32		32
953	ON	Yes	F	30-34	M32		32
954	ON	Yes	F	30-34	M32		32
955	ON	Yes	F	30-34	M32		32
956	ON	Yes	F	30-34	M32		32
957	ON	Yes	F	35-39	M32		32
958	ON	Yes	F	35-39	M32		32
